"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"",""Absolute acceleration (m/s^2)"""
"9.411919733E1,-1.022659307E0,7.642328984E0,1.475982242E0,7.850448900E0"
"9.412921633E1,-6.635575274E-1,8.298230460E0,1.249470463E0,8.417963756E0"
"9.413923533E1,2.862709075E-2,8.921862906E0,1.283238133E0,9.013720505E0"
"9.414925433E1,5.361876288E-1,9.446665129E0,1.541879193E0,9.586676728E0"
"9.415927292E1,7.847589058E-1,9.662178880E0,1.989430926E0,9.896028631E0"
"9.416929292E1,6.901033017E-1,9.177142401E0,2.626736501E0,9.570576256E0"
"9.417931192E1,-1.670251304E-1,7.956240265E0,3.256121439E0,8.598370972E0"
"9.418933092E1,-1.841922193E0,5.176436521E0,2.872631800E0,6.200014991E0"
"9.419934992E1,-2.688940351E0,-1.247352017E0,-7.016785083E0,7.617188468E0"
"9.420936892E1,-2.345509841E0,-5.380994929E0,-1.011565852E1,1.169542946E1"
"9.421938792E1,-4.022067221E0,-1.186915079E1,-4.492059106E0,1.331286446E1"
"9.422940792E1,-7.438672802E0,-2.396065247E1,-1.165248338E0,2.511582218E1"
"9.423942692E1,-1.075087430E1,-3.941013526E1,-1.395069641E0,4.087402940E1"
"9.424944592E1,-7.600767560E0,-4.916092870E1,-2.690357716E0,4.981773382E1"
"9.425946492E1,3.656989587E0,-3.829222949E1,-2.506317773E0,3.854802253E1"
"9.426948392E1,7.666352270E0,-2.132767699E1,-8.170875764E-1,2.267841254E1"
"9.427950292E1,5.660629832E0,-1.336751617E1,1.191184321E0,1.456544331E1"
"9.428952292E1,3.255671203E0,-9.953719883E0,2.932146223E-1,1.047673180E1"
"9.429954192E1,3.665787600E-1,-9.215670290E0,5.828001702E-1,9.241353522E0"
"9.430956092E1,-2.174751994E0,-1.003098850E1,1.329438154E0,1.034976726E1"
"9.431957992E1,-3.567036021E0,-1.021398998E1,1.861176928E0,1.097785575E1"
"9.432959892E1,-3.597672215E0,-9.028193938E0,2.427041077E0,1.001708838E1"
"9.433961792E1,-3.017982764E0,-7.211069348E0,2.567193135E0,8.227892907E0"
"9.434963792E1,-2.223066660E0,-5.584074576E0,2.554635655E0,6.530702686E0"
"9.435965692E1,-9.820851848E-1,-3.695198218E0,2.853633027E0,4.770975019E0"
"9.436967592E1,7.485605478E-2,-1.380741624E0,2.931140209E0,3.240931006E0"
"9.437969492E1,8.523916027E-1,1.003555284E0,2.867550570E0,3.155398695E0"
"9.438971392E1,1.380401023E0,3.031564384E0,2.710570371E0,4.294540876E0"
"9.439973292E1,1.796865450E0,4.540939490E0,1.823867015E0,5.212997965E0"
"9.440975292E1,2.551113000E0,5.439906796E0,-2.436557786E-1,6.013329496E0"
"9.441977192E1,3.168205335E0,6.422446017E0,-2.243829246E0,7.504672383E0"
"9.442979092E1,3.133336634E0,7.675237699E0,-3.001082264E0,8.816664162E0"
"9.443980992E1,3.119336938E0,9.142752587E0,-3.090797263E0,1.014264342E1"
"9.444982892E1,3.313924381E0,1.078725685E1,-3.303392669E0,1.175837609E1"
"9.445984892E1,3.216210684E0,1.231507582E1,-3.220680295E0,1.312927589E1"
"9.446986792E1,2.726459887E0,1.326331411E1,-2.798112545E0,1.382673202E1"
"9.447988692E1,1.956351180E0,1.346075704E1,-2.310782204E0,1.379706507E1"
"9.448990592E1,1.411644158E0,1.338707861E1,-1.871623564E0,1.359079055E1"
"9.449992492E1,1.236860358E0,1.304795297E1,-1.584158070E0,1.320183537E1"
"9.450994392E1,1.476199466E0,1.263034366E1,-1.052650845E0,1.275981268E1"
"9.451996392E1,1.883398102E0,1.193126225E1,-1.853087707E-1,1.208041997E1"
"9.452998292E1,2.145698349E0,1.102324930E1,1.069893115E0,1.128098922E1"
"9.454000192E1,2.128429182E0,1.025999938E1,2.405801797E0,1.075107810E1"
"9.455002092E1,2.020009817E0,9.646663293E0,3.153150802E0,1.034799074E1"
"9.456003992E1,1.991249118E0,9.205572149E0,3.368860434E0,1.000284221E1"
"9.457005892E1,1.971808295E0,8.988705937E0,3.176353723E0,9.735198269E0"
"9.458007892E1,2.021709603E0,8.867720613E0,2.776254483E0,9.509540869E0"
"9.459009792E1,2.137960436E0,8.778223715E0,2.487241817E0,9.370936894E0"
"9.460011692E1,2.240471190E0,8.781647844E0,2.258945467E0,9.340229368E0"
"9.461013592E1,2.291271507E0,8.896947336E0,1.939017402E0,9.389642458E0"
"9.462015492E1,2.285136023E0,9.136532319E0,1.441631019E0,9.527663379E0"
"9.463017492E1,2.339672711E0,9.280190806E0,-1.737626431E0,9.727042480E0"
"9.464019392E1,2.395107239E0,9.066018991E0,-1.025564320E1,1.389631090E1"
"9.465021292E1,2.442094880E0,7.123137749E0,-1.270334849E1,1.476746361E1"
"9.466023192E1,2.550159903E0,3.291721627E0,-8.253125038E0,9.244069434E0"
"9.467025092E1,2.603921835E0,-7.625371474E-1,-1.146140807E0,2.945421969E0"
"9.468026992E1,1.910836746E0,-4.488470669E0,1.065935938E0,4.993384168E0"
"9.469028992E1,1.428994163E0,-4.722793159E0,7.096386738E0,8.643234595E0"
"9.470030892E1,-5.921941607E-1,-1.070157409E1,7.781261752E0,1.324471277E1"
"9.471032792E1,-2.923656943E0,-2.670805095E1,-5.636901538E-1,2.687350930E1"
"9.472034692E1,-5.490542514E0,-4.563628324E1,-9.216775414E0,4.688033014E1"
"9.473036592E1,-7.276464608E0,-5.172524149E1,-8.449385662E0,5.291351116E1"
"9.474038492E1,-6.611211680E0,-3.411774086E1,1.148087783E0,3.477134548E1"
"9.475040492E1,-4.450092469E0,-1.574611789E1,-6.133319914E-1,1.637436190E1"
"9.476042392E1,-3.792370171E0,-7.334584177E0,-3.809879658E0,9.093590027E0"
"9.477044292E1,-4.311321085E0,-4.168120435E0,-2.551696844E0,6.517044901E0"
"9.478046192E1,-4.923156774E0,-4.811568511E0,-1.852783835E-1,6.886435379E0"
"9.479048092E1,-4.513857818E0,-6.868644705E0,5.651614594E-1,8.238482867E0"
"9.480050092E1,-3.480334677E0,-8.907940686E0,4.530047004E-1,9.574411208E0"
"9.481051992E1,-2.432241152E0,-9.795304778E0,2.165165484E-1,1.009508158E1"
"9.482053892E1,-1.515121457E0,-9.292920195E0,1.371347487E-1,9.416621725E0"
"9.483055792E1,-6.621176505E-1,-8.276515070E0,2.803318906E-1,8.307688455E0"
"9.484057692E1,5.599732250E-2,-6.942796755E0,4.897522581E-1,6.960274402E0"
"9.485059592E1,5.771988299E-1,-4.706919723E0,7.583639896E-1,4.802433519E0"
"9.486061592E1,1.148336144E0,-2.173172661E0,1.297595387E0,2.779408049E0"
"9.487063492E1,1.737944812E0,1.421423042E-1,1.815966257E0,2.517615946E0"
"9.488065392E1,2.405395123E0,2.426398614E0,2.042764695E0,3.980731532E0"
"9.489067292E1,3.143151186E0,4.873000528E0,1.917400246E0,6.107532826E0"
"9.490069192E1,3.821146073E0,7.270653645E0,1.431995977E0,8.337516070E0"
"9.491071092E1,4.101520649E0,9.219204932E0,1.027827076E0,1.014261503E1"
"9.492073092E1,3.944897422E0,1.051863225E1,7.768072772E-1,1.126087340E1"
"9.493074992E1,3.839572989E0,1.148382044E1,6.046465373E-1,1.212378036E1"
"9.494076892E1,3.921356240E0,1.209775353E1,4.488369513E-1,1.272533417E1"
"9.495078792E1,3.975799372E0,1.244864026E1,2.043871208E-1,1.306971305E1"
"9.496080692E1,4.031023693E0,1.293288795E1,-2.600069690E-1,1.354903489E1"
"9.497082592E1,3.957854560E0,1.365118916E1,-1.270328650E0,1.427001447E1"
"9.498084592E1,3.863776368E0,1.450284898E1,-2.631197927E0,1.523760477E1"
"9.499086492E1,3.810713471E0,1.488160238E1,-3.332613544E0,1.571909474E1"
"9.500088392E1,3.786041729E0,1.416395840E1,-3.090860413E0,1.498349918E1"
"9.501090292E1,3.678636272E0,1.261646237E1,-2.264825428E0,1.333555105E1"
"9.502092192E1,3.104828242E0,1.104436360E1,-1.309517859E0,1.154698067E1"
"9.503094192E1,2.377406841E0,1.002116050E1,-4.195809925E-1,1.030784988E1"
"9.504096092E1,1.786883376E0,9.382048134E0,2.344569755E-1,9.553572602E0"
"9.505097992E1,1.325852349E0,8.891655605E0,6.474154115E-1,9.013244176E0"
"9.506099892E1,9.071873224E-1,8.491626533E0,8.351706024E-1,8.580688780E0"
"9.507101792E1,7.071914971E-1,8.241880258E0,8.615965819E-1,8.316914011E0"
"9.508103692E1,7.068430030E-1,8.204005503E0,8.067988888E-1,8.273829692E0"
"9.509105692E1,9.185323825E-1,8.399406002E0,9.046228067E-1,8.497768256E0"
"9.510107592E1,1.437175148E0,8.860012813E0,1.303157258E0,9.069923831E0"
"9.511109492E1,2.003911848E0,9.238221247E0,1.766248552E0,9.616653703E0"
"9.512111392E1,2.362196186E0,9.133831490E0,2.051122705E0,9.654737328E0"
"9.513113292E1,2.177428849E0,8.378741357E0,1.720551392E0,8.826369594E0"
"9.514115192E1,6.696137810E-1,6.826481602E0,-1.641726247E0,7.052978006E0"
"9.515117192E1,-1.428663064E0,1.781588722E0,-1.040734921E1,1.065495444E1"
"9.516119083E1,-1.334735439E0,-3.849020335E0,-9.045696409E0,9.920740887E0"
"9.517120983E1,-1.025313358E0,-6.806743156E0,3.296614577E0,7.632213804E0"
"9.518122883E1,-3.442749360E0,-1.692907277E1,3.734569860E0,1.767464398E1"
"9.519124783E1,-6.824519861E0,-3.246529198E1,5.870218599E-1,3.318002184E1"
"9.520126783E1,-8.138376939E0,-4.749861674E1,-2.419835114E0,4.825150126E1"
"9.521128683E1,-2.713726406E0,-5.114746174E1,-3.975590919E0,5.137346082E1"
"9.522130583E1,4.697017463E0,-3.333553777E1,-4.277354025E0,3.393546535E1"
"9.523132483E1,3.699471070E0,-1.559872712E1,-3.630754884E0,1.643741936E1"
"9.524134383E1,2.977188787E-1,-7.987838618E0,-2.661620990E0,8.424869650E0"
"9.525136283E1,-3.457551878E0,-5.713024392E0,-1.552755014E0,6.855972639E0"
"9.526138283E1,-6.131778588E0,-6.281811710E0,6.139471185E-1,8.799818071E0"
"9.527140183E1,-7.118661121E0,-7.463529316E0,2.523544840E0,1.061828068E1"
"9.528142083E1,-7.060470800E0,-8.339400705E0,3.208479495E0,1.138816020E1"
"9.529143983E1,-6.583230999E0,-8.302494834E0,2.707459652E0,1.093620998E1"
"9.530145883E1,-5.764483398E0,-7.413615729E0,1.908538206E0,9.582978926E0"
"9.531147883E1,-4.727158690E0,-5.782177073E0,1.218790195E0,7.567367476E0"
"9.532149783E1,-3.541911997E0,-3.532035173E0,6.007240789E-1,5.037983970E0"
"9.533151683E1,-2.163145563E0,-1.209019425E0,7.710606337E-2,2.479288616E0"
"9.534153583E1,-5.379014477E-1,7.695526367E-1,1.004785538E-2,9.389622929E-1"
"9.535155483E1,1.113317462E0,2.555665934E0,3.913822103E-1,2.814974986E0"
"9.536157383E1,2.586317916E0,4.278911723E0,8.890328872E-1,5.078238412E0"
"9.537159383E1,3.853546080E0,5.700445277E0,1.244234866E0,6.992353978E0"
"9.538161283E1,4.985010960E0,6.740092499E0,1.609237947E0,8.536324030E0"
"9.539163183E1,5.756293203E0,7.792156284E0,1.953423772E0,9.882736232E0"
"9.540165083E1,6.113007857E0,8.881491975E0,1.602482074E0,1.090035383E1"
"9.541166983E1,6.380666492E0,1.008246855E1,3.449167264E-1,1.193683562E1"
"9.542168983E1,6.668375815E0,1.134498182E1,-1.149700592E0,1.320975624E1"
"9.543170883E1,6.944106531E0,1.250392686E1,-2.919535825E0,1.459768789E1"
"9.544172783E1,6.709468292E0,1.340794499E1,-4.315425246E0,1.560169377E1"
"9.545174683E1,6.058119459E0,1.396429586E1,-4.702211545E0,1.593151480E1"
"9.546176583E1,5.262613370E0,1.398628607E1,-4.023573171E0,1.547580171E1"
"9.547178483E1,4.379413373E0,1.334789642E1,-2.872458723E0,1.433864078E1"
"9.548180483E1,3.472783583E0,1.216647469E1,-1.743123983E0,1.277191502E1"
"9.549182383E1,2.803623253E0,1.079560784E1,-8.839382082E-1,1.118869066E1"
"9.550184283E1,2.319641320E0,9.682776867E0,-1.243234992E-1,9.957527807E0"
"9.551186183E1,1.869902728E0,8.704649370E0,5.121014857E-1,8.917942857E0"
"9.552188083E1,1.273111340E0,7.726264595E0,9.030018854E-1,7.882346699E0"
"9.553189983E1,6.902743328E-1,6.852459612E0,9.849202073E-1,6.957208435E0"
"9.554191983E1,3.108315521E-1,6.452732840E0,9.079814474E-1,6.523711188E0"
"9.555193883E1,1.822901639E-1,6.700538424E0,7.821422768E-1,6.748495493E0"
"9.556195783E1,3.710640129E-1,7.359762872E0,5.058485099E-1,7.386452515E0"
"9.557197683E1,7.881535068E-1,8.232879054E0,1.689483162E-1,8.272244375E0"
"9.558199583E1,1.203987896E0,9.106202812E0,-2.784818316E-1,9.189671846E0"
"9.559201583E1,1.385222637E0,9.695730788E0,-7.268276167E-1,9.821115805E0"
"9.560203483E1,1.337679804E0,9.306096895E0,-7.240092587E-1,9.429581968E0"
"9.561205383E1,1.042333725E0,7.756353782E0,-3.373247746E-1,7.833343577E0"
"9.562207283E1,5.423827538E-1,5.301804918E0,-8.754158914E-1,5.400895058E0"
"9.563209183E1,1.689357081E-1,9.065300953E-1,-4.536243006E0,4.629021138E0"
"9.564211083E1,1.421345566E-1,-5.284808816E0,-4.885253953E0,7.198271504E0"
"9.565213083E1,-4.801356348E-1,-1.025531225E1,2.912982266E0,1.067180515E1"
"9.566214983E1,-1.734034779E0,-2.083750724E1,5.365519688E0,2.158697260E1"
"9.567216883E1,-3.605620336E0,-3.586371945E1,1.624683952E-1,3.604487851E1"
"9.568218783E1,-3.106703736E0,-4.719505270E1,-6.562042444E0,4.775023569E1"
"9.569220683E1,2.355331701E0,-4.283355841E1,-6.783118651E0,4.343123314E1"
"9.570222683E1,4.426179989E0,-2.422502614E1,-1.463652657E0,2.466952047E1"
"9.571224583E1,1.522243512E0,-1.191690266E1,-9.128368291E-1,1.204836360E1"
"9.572226483E1,-1.833541671E0,-6.949957840E0,-1.675333704E0,7.380415439E0"
"9.573228383E1,-4.884303780E0,-5.773469399E0,-9.198465443E-1,7.618102781E0"
"9.574230283E1,-6.860135837E0,-6.916461480E0,1.495830030E0,9.855780567E0"
"9.575232183E1,-7.580274823E0,-7.696521564E0,3.262305454E0,1.128448703E1"
"9.576234183E1,-7.493583419E0,-7.026570983E0,3.975650561E0,1.101509372E1"
"9.577236083E1,-7.147027718E0,-5.901632180E0,3.921770808E0,1.006427115E1"
"9.578237983E1,-6.574680616E0,-5.276687034E0,3.485022390E0,9.122238339E0"
"9.579239883E1,-5.816757506E0,-4.670991506E0,2.942331780E0,8.019360688E0"
"9.580241783E1,-4.971150720E0,-3.197362184E0,2.010845768E0,6.243313633E0"
"9.581243683E1,-3.460795037E0,-1.051049293E0,3.928030837E-1,3.638145292E0"
"9.582245683E1,-1.033621082E0,8.396578288E-1,-1.422587807E0,1.948628718E0"
"9.583247583E1,1.434086064E0,2.198424447E0,-2.193805146E0,3.420884960E0"
"9.584249483E1,3.238772165E0,3.168502082E0,-1.767435390E0,4.863422502E0"
"9.585251383E1,4.172150044E0,3.945318714E0,-7.771206880E-1,5.794505355E0"
"9.586253283E1,4.624780961E0,4.764286171E0,3.020882106E-1,6.646674276E0"
"9.587255283E1,4.978432842E0,5.851847817E0,9.208675412E-1,7.738017412E0"
"9.588257183E1,5.378596401E0,7.231549221E0,8.488695323E-1,9.052357862E0"
"9.589259083E1,5.776948493E0,8.713381017E0,4.976904380E-1,1.046631924E1"
"9.590260983E1,6.102726113E0,1.008994130E1,1.086880811E-1,1.179245498E1"
"9.591262883E1,6.222630286E0,1.100576262E1,-1.976113307E-1,1.264464269E1"
"9.592264883E1,6.042125570E0,1.149446822E1,-4.106417692E-1,1.299225569E1"
"9.593266783E1,5.782221512E0,1.173380879E1,-4.799686968E-1,1.308994745E1"
"9.594268683E1,5.478327096E0,1.176166259E1,-7.139438617E-1,1.299455619E1"
"9.595270583E1,5.184397506E0,1.160750426E1,-1.097510684E0,1.275996326E1"
"9.596272483E1,5.005607193E0,1.114692376E1,-1.464208288E0,1.230666155E1"
"9.597274383E1,4.839219993E0,1.037151981E1,-1.571501187E0,1.155231965E1"
"9.598276383E1,4.404300585E0,9.467025719E0,-1.192888126E0,1.050930167E1"
"9.599278283E1,3.674394117E0,8.629947097E0,-6.563756847E-1,9.402552210E0"
"9.600280183E1,2.935767696E0,7.942415108E0,-2.049940252E-1,8.470106981E0"
"9.601282083E1,2.411577969E0,7.487386540E0,1.709456885E-1,7.868029482E0"
"9.602283983E1,2.084616288E0,7.300195532E0,1.701785338E-1,7.593908125E0"
"9.603285983E1,1.913378531E0,7.227688304E0,-4.004126501E-1,7.487377773E0"
"9.604287883E1,1.671667792E0,7.403145704E0,-1.195788345E0,7.683160111E0"
"9.605289783E1,1.108430651E0,8.184367629E0,-1.494701518E0,8.393248753E0"
"9.606291683E1,6.949284241E-1,9.139559423E0,-1.205838540E0,9.244918525E0"
"9.607293583E1,5.916347283E-1,9.703383624E0,-1.024699985E0,9.775259355E0"
"9.608295483E1,3.751965326E-1,9.757753374E0,-1.513476927E0,9.881555331E0"
"9.609297483E1,-2.703808066E-1,9.087151414E0,-2.514041945E0,9.432382175E0"
"9.610299383E1,-9.682711378E-1,7.231128221E0,-1.753726155E0,7.503487174E0"
"9.611301283E1,-1.819370506E0,4.161206687E0,2.329377227E-1,4.547527912E0"
"9.612303183E1,-2.819346124E0,-9.074761748E-1,1.930756309E0,3.535540341E0"
"9.613305083E1,-3.000621796E0,-5.595242758E0,4.985222629E0,8.072355130E0"
"9.614306983E1,-5.086571833E0,-1.330676594E1,3.646996111E0,1.470523082E1"
"9.615308983E1,-8.085212885E0,-2.977243634E1,-7.123418416E0,3.166246552E1"
"9.616311342E1,-1.042304314E1,-4.510631500E1,-9.138725610E0,4.718830138E1"
"9.617313242E1,-7.050907094E0,-4.597501945E1,2.833566552E0,4.659878544E1"
"9.618315142E1,1.897297518E0,-3.336361610E1,7.581897426E-1,3.342611956E1"
"9.619317042E1,4.854832059E0,-1.841612612E1,-4.580966020E0,1.958847481E1"
"9.620319042E1,3.688177758E0,-1.068160468E1,-4.037432241E0,1.200000803E1"
"9.621320942E1,1.101917876E0,-7.447628397E0,-2.863646969E0,8.054928039E0"
"9.622322842E1,-1.768896756E0,-6.867856500E0,-8.711193573E-1,7.145298984E0"
"9.623324742E1,-3.451937382E0,-7.511964142E0,1.370689090E0,8.379991977E0"
"9.624326642E1,-4.337948428E0,-7.811186632E0,2.485968293E0,9.274290890E0"
"9.625328642E1,-4.916943523E0,-7.472280259E0,2.341847437E0,9.246380659E0"
"9.626330542E1,-5.238079623E0,-6.768350338E0,1.625751654E0,8.711550544E0"
"9.627332442E1,-5.077774113E0,-5.840876686E0,1.077462920E0,7.814125463E0"
"9.628334342E1,-4.256984957E0,-4.489444816E0,7.266452567E-1,6.229369872E0"
"9.629336242E1,-3.047603004E0,-2.612973325E0,4.906283902E-1,4.044283606E0"
"9.630338142E1,-1.739828492E0,-4.856931210E-1,1.871353130E-1,1.816017791E0"
"9.631340142E1,-4.672644514E-1,1.561165649E0,6.382572100E-2,1.630842719E0"
"9.632342042E1,8.250055835E-1,3.638232304E0,2.113968726E-1,3.736583620E0"
"9.633343942E1,1.898307917E0,5.782679349E0,4.587561679E-1,6.103557210E0"
"9.634345842E1,2.616131699E0,7.361055107E0,6.809656385E-1,7.841746716E0"
"9.635347742E1,3.257507814E0,8.335516400E0,1.122174239E0,9.019504744E0"
"9.636349742E1,3.770225303E0,9.283630139E0,1.874618508E0,1.019385020E1"
"9.637351642E1,4.153353292E0,1.012010942E1,1.852029544E0,1.109490747E1"
"9.638353542E1,4.610259401E0,1.087633099E1,1.229180624E0,1.187686628E1"
"9.639355442E1,5.081168422E0,1.155660425E1,3.671186042E-1,1.262965361E1"
"9.640357342E1,5.360878168E0,1.200376772E1,-7.806126451E-1,1.316961694E1"
"9.641359242E1,5.493308247E0,1.230083668E1,-1.793504763E0,1.359057313E1"
"9.642361242E1,5.655614090E0,1.253091760E1,-2.409092610E0,1.395756404E1"
"9.643363142E1,5.732875689E0,1.250269192E1,-2.654973875E0,1.400828524E1"
"9.644365042E1,5.540911599E0,1.185599221E1,-2.551671116E0,1.333331460E1"
"9.645366942E1,5.009996113E0,1.086577911E1,-1.961349088E0,1.212485492E1"
"9.646368842E1,4.332111153E0,9.879015856E0,-1.156481023E0,1.084894417E1"
"9.647370842E1,3.683487122E0,8.924850249E0,-5.785129917E-1,9.672419895E0"
"9.648372742E1,3.015345670E0,8.064934157E0,-2.247646673E-1,8.613129026E0"
"9.649374642E1,2.345716394E0,7.474433788E0,-7.367491722E-2,7.834218139E0"
"9.650376542E1,1.818302220E0,7.153426911E0,6.406209469E-2,7.381181714E0"
"9.651378442E1,1.499849991E0,7.145549542E0,2.796349025E-1,7.306615081E0"
"9.652380342E1,1.451717174E0,7.402014853E0,6.630437764E-1,7.572115535E0"
"9.653382342E1,1.649538712E0,7.860262898E0,1.021174114E0,8.096141510E0"
"9.654384242E1,1.856162356E0,8.493018755E0,1.098484830E0,8.762612349E0"
"9.655386142E1,1.856273453E0,9.080803676E0,1.001719185E0,9.322563374E0"
"9.656388042E1,1.781422076E0,9.318543863E0,8.497243953E-1,9.525269334E0"
"9.657389942E1,1.525114056E0,9.079886248E0,-2.899657631E-1,9.211644115E0"
"9.658391942E1,7.813862318E-1,8.176900150E0,-3.275766914E0,8.843240887E0"
"9.659393842E1,-2.634679359E-1,6.072377894E0,-5.267907439E0,8.043260373E0"
"9.660395742E1,-1.225184930E0,2.809941462E0,-5.346097577E0,6.162597539E0"
"9.661397642E1,-2.003976606E0,-2.283333035E0,-2.318288713E0,3.821517309E0"
"9.662399542E1,-1.906385553E0,-7.100240638E0,6.624757340E0,9.896218106E0"
"9.663401542E1,-3.931631552E0,-1.538196031E1,8.997872032E0,1.824894876E1"
"9.664403442E1,-6.698516457E0,-3.259888683E1,1.665650715E0,3.332164368E1"
"9.665405342E1,-7.260059659E0,-5.347174400E1,-1.156332737E1,5.518737548E1"
"9.666407242E1,-3.026696577E0,-5.670168044E1,-1.281664063E1,5.821089016E1"
"9.667409142E1,1.051368258E0,-3.293494502E1,-1.800268676E0,3.300086281E1"
"9.668411042E1,1.726646237E0,-1.510230787E1,-7.524126935E-1,1.521930140E1"
"9.669413042E1,1.395164073E0,-7.997199426E0,-3.509655540E0,8.844171157E0"
"9.670414942E1,3.793188196E-1,-4.944389768E0,-4.302949626E0,6.565534893E0"
"9.671416842E1,-1.605032630E0,-4.220179365E0,-2.518971148E0,5.170228163E0"
"9.672418742E1,-3.366712752E0,-4.382124435E0,1.745276928E-1,5.528854242E0"
"9.673420642E1,-4.145568309E0,-4.599401121E0,2.037696183E0,6.518622018E0"
"9.674422642E1,-4.520644096E0,-4.704241698E0,2.993055207E0,7.178056315E0"
"9.675424542E1,-4.406616375E0,-4.515242146E0,3.131827176E0,7.043722096E0"
"9.676426442E1,-3.868616401E0,-4.020853046E0,2.643989296E0,6.174474186E0"
"9.677428342E1,-2.975088467E0,-2.886341182E0,1.713828263E0,4.485456958E0"
"9.678430242E1,-1.776374760E0,-1.256887071E0,6.983624207E-1,2.285384534E0"
"9.679432242E1,-3.541757923E-1,2.451018316E-1,7.044491529E-2,4.364377227E-1"
"9.680434142E1,1.062260452E0,1.714972563E0,6.066844381E-2,2.018219220E0"
"9.681436042E1,2.259715253E0,3.214010376E0,3.171669372E-1,3.941671041E0"
"9.682437942E1,3.087853483E0,4.954163389E0,7.780516378E-1,5.889307121E0"
"9.683439842E1,3.353498337E0,6.533357173E0,9.855540454E-1,7.409589990E0"
"9.684441742E1,3.466861815E0,7.740237687E0,1.096649900E0,8.551786439E0"
"9.685443742E1,3.852883590E0,8.859390085E0,1.145858971E0,9.728643144E0"
"9.686445642E1,4.169046049E0,9.860134027E0,8.011960137E-1,1.073522720E1"
"9.687447542E1,4.264846830E0,1.070436204E1,1.620146696E-1,1.152382462E1"
"9.688449442E1,4.283610253E0,1.141323403E1,-2.972361728E-1,1.219424360E1"
"9.689451342E1,4.328772977E0,1.197791134E1,-6.140371656E-1,1.275090887E1"
"9.690453342E1,4.306274646E0,1.248345108E1,-8.584765077E-1,1.323319818E1"
"9.691455242E1,4.289245507E0,1.303834716E1,-1.149772512E0,1.377381939E1"
"9.692457142E1,4.392466697E0,1.363046195E1,-1.943177111E0,1.445196159E1"
"9.693459042E1,4.768163167E0,1.378162768E1,-2.940180005E0,1.487660243E1"
"9.694460942E1,4.873963272E0,1.290546334E1,-3.190398150E0,1.415927761E1"
"9.695462842E1,4.214227777E0,1.148737438E1,-2.851699938E0,1.256390379E1"
"9.696464842E1,3.204859484E0,9.989748087E0,-2.181203812E0,1.071558870E1"
"9.697466742E1,2.172688804E0,8.632743235E0,-1.507757181E0,9.028741004E0"
"9.698468642E1,1.254704306E0,7.668940247E0,-9.884911019E-1,7.833520414E0"
"9.699470542E1,6.144591884E-1,7.212390819E0,-7.488833141E-1,7.277153814E0"
"9.700472442E1,3.201828580E-1,7.489726596E0,-6.893422866E-1,7.528194626E0"
"9.701474442E1,2.915847109E-1,8.346620847E0,-5.701842177E-1,8.371153520E0"
"9.702476342E1,4.007832174E-1,9.331063337E0,-3.451634789E-1,9.346042371E0"
"9.703478242E1,5.474638380E-1,1.009086048E1,-2.206508953E-2,1.010572455E1"
"9.704480142E1,7.337749860E-1,1.036480955E1,1.361781808E-1,1.039164314E1"
"9.705482042E1,8.128813818E-1,1.002356838E1,-2.162440681E-1,1.005880016E1"
