"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.298912917E0,8.386816362E-1,5.885012054E-1,1.088535208E0,1.494867704E0
2.308931917E0,7.491683659E-1,7.077347034E-1,1.051449827E0,1.472307165E0
2.318949917E0,6.462556162E-1,7.176299465E-1,1.059435954E0,1.433542327E0
2.328968917E0,5.442623413E-1,6.672503364E-1,1.054982715E0,1.361775692E0
2.338986917E0,4.371790650E-1,5.943267864E-1,1.053272989E0,1.285975837E0
2.349005917E0,3.848546711E-1,5.296290994E-1,1.086749541E0,1.268717725E0
2.359024917E0,3.720989701E-1,4.839272618E-1,1.160263002E0,1.311050522E0
2.369042917E0,3.904878786E-1,4.823356497E-1,1.354012831E0,1.489456011E0
2.379061917E0,4.187539038E-1,5.149584353E-1,1.667638768E0,1.794869378E0
2.389079917E0,4.133987314E-1,6.286142743E-1,1.915558373E0,2.058013191E0
2.399098917E0,2.651250368E-1,8.306168640E-1,1.875937639E0,2.068660844E0
2.409116917E0,5.840959132E-2,1.014411224E0,1.562043900E0,1.863443844E0
2.419135917E0,9.915386707E-2,9.426506853E-1,9.676709211E-1,1.354551149E0
2.429153917E0,5.371547583E-1,6.008049166E-1,1.568433007E-1,8.210369073E-1
2.439172917E0,1.198537414E0,1.081617951E-1,-3.925282645E-1,1.265807783E0
2.449190917E0,1.957689023E0,-5.710227084E-1,-4.243323668E-1,2.082947720E0
2.459209917E0,2.515388266E0,-1.223473742E0,-1.061538613E-1,2.799166799E0
2.469228917E0,2.650705408E0,-1.711970018E0,2.448977637E-1,3.164973210E0
2.479246917E0,2.385771283E0,-1.871393183E0,4.908490495E-1,3.071636347E0
2.489265917E0,1.791731302E0,-1.583989086E0,7.175105171E-1,2.496826751E0
2.499283917E0,1.093515281E0,-1.038615189E0,1.079506814E0,1.854678447E0
2.509302917E0,3.341312447E-1,-7.839946747E-1,1.682408835E0,1.885945605E0
2.519320917E0,-6.443871385E-1,-1.204692485E0,1.286408494E0,1.876530197E0
2.529339917E0,-2.013226755E0,-2.054295843E0,-8.252842033E-1,2.992374875E0
2.539357917E0,-3.589503363E0,-2.762277884E0,-2.661199991E0,5.253256027E0
2.549376917E0,-4.585448788E0,-2.995496419E0,-2.692472069E0,6.103175012E0
2.559395917E0,-4.670481336E0,-2.744940305E0,-1.868880196E0,5.730689869E0
2.569413917E0,-4.113040833E0,-2.188339169E0,-1.517712650E0,4.899937234E0
2.579432917E0,-3.294523612E0,-1.680347106E0,-2.180578744E0,4.293294293E0
2.589450917E0,-2.421266221E0,-9.719569302E-1,-3.258190476E0,4.174090986E0
2.599469917E0,-1.659958450E0,-1.497618109E-1,-3.542991686E0,3.915441322E0
2.609487917E0,-1.095338151E0,6.321898466E-1,-2.843484600E0,3.112046647E0
2.619506917E0,-6.725701332E-1,1.418897045E0,-1.794283612E0,2.384339130E0
2.629524917E0,-3.570681176E-1,2.060899104E0,-1.018927613E0,2.326588971E0
2.639543917E0,-2.341076043E-1,2.589376886E0,-6.799294388E-1,2.687374755E0
2.649561917E0,-3.298963988E-1,2.741935421E0,-6.378819649E-1,2.834419674E0
2.659580917E0,-5.424327475E-1,2.486810292E0,-4.603314078E-1,2.586573741E0
