"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.458180167E0,-8.353449225E-2,1.279650282E0,-1.939771985E0,2.325338300E0
2.468198167E0,1.137762916E-1,1.385441908E0,-1.830799181E0,2.298743128E0
2.478217167E0,1.102363873E-1,1.540530825E0,-1.702444904E0,2.298631317E0
2.488235167E0,-1.616854531E-1,1.567787036E0,-1.751297075E0,2.356085699E0
2.498253167E0,-5.285450256E-1,1.212644699E0,-2.190816342E0,2.559207544E0
2.508272167E0,-5.128370655E-1,3.499769068E-1,-3.005658295E0,3.069115097E0
2.518290167E0,1.441075534E-1,-8.041313159E-1,-3.850784732E0,3.936487929E0
2.528309167E0,5.466801649E-1,-1.178932284E0,-4.200760762E0,4.397173128E0
2.538327167E0,3.508586669E-1,-5.593244764E-1,-4.052882924E0,4.106312905E0
2.548346167E0,-2.806055403E-1,4.297925699E-1,-3.641046861E0,3.677048187E0
2.558364167E0,-1.139772604E0,1.412719754E0,-3.252160242E0,3.724433505E0
2.568383167E0,-1.485043087E0,1.736561653E0,-3.899523321E0,4.519655018E0
2.578401167E0,-1.049984515E0,1.558122465E0,-4.130689192E0,4.537929737E0
2.588420167E0,6.526662111E-3,1.656840715E0,-2.546764133E0,3.038284269E0
2.598438167E0,1.560369843E0,1.840764006E0,-9.124394377E-1,2.579866644E0
2.608457167E0,3.267341076E0,1.659731871E0,-1.012248047E-1,3.666125209E0
2.618475167E0,4.776673497E0,1.055902774E0,1.533560944E-1,4.894390509E0
2.628494167E0,5.946692578E0,2.954919483E-1,2.393524106E-1,5.958838619E0
2.638512167E0,6.358168160E0,-4.659827417E-1,4.117936707E-1,6.388506578E0
2.648530167E0,5.551162353E0,-1.159584140E0,8.307772239E-1,5.731511986E0
2.658549167E0,3.889766657E0,-1.706423642E0,1.379231873E0,4.465920605E0
2.668567167E0,1.989282407E0,-2.200285908E0,1.775857866E0,3.457191596E0
2.678586167E0,2.045823812E-1,-2.552703150E0,1.971603935E0,3.231929671E0
2.688604167E0,-1.204458597E0,-2.740648448E0,2.004148660E0,3.602566624E0
2.698623167E0,-2.235723251E0,-2.919104593E0,1.915103606E0,4.145751066E0
2.708641167E0,-2.999376047E0,-3.162559556E0,1.730100187E0,4.689486782E0
2.718660167E0,-3.440349078E0,-3.378430280E0,1.525048713E0,5.057229134E0
2.728678167E0,-3.645305096E0,-3.553521937E0,1.325852641E0,5.260575313E0
2.738697167E0,-3.598508660E0,-3.716354029E0,1.032858897E0,5.275163442E0
2.748715167E0,-3.290718829E0,-3.826219118E0,6.726964331E-1,5.091296852E0
2.758734167E0,-2.787343728E0,-3.741191831E0,4.869539268E-1,4.690727609E0
